index,Diameter (nm),Cell_type,Concentration (g/L),Viability (%),Coat,Line_Primary_Cell,Animal,Cell_morphology,Cell_age,Cell_organ,Time (h),Test,Test_indicator,Molecular weight (g/mol),Electronegativity,Elements,Ionic radius
540,100.0,23,0.0005,77.108,0,1,5,3,3,11,72,7,7,107.8682,1.93,0,1.086666666666667
475,16.7,92,0.01,93.232,0,0,11,3,1,10,24,17,7,107.8682,1.93,0,1.086666666666667
1754,2.8,83,3.04355577668124e-05,101.47059,47,0,12,4,0,25,24,4,9,261.2319,2.597272727272728,4,0.3
913,61.46,16,0.0004,71.562,0,0,5,3,4,21,24,16,7,196.966569,2.54,2,1.07
3709,437.0,83,1.077039594265044e-10,100.350876,25,0,12,4,0,25,24,17,20,60.0843,2.926666666666666,18,0.54
1734,15.0,59,0.08,85.68,16,0,9,3,1,9,24,17,7,840.749,2.55,4,0.3
2419,145.8,90,2.825785174517878e-10,78.220339,32,0,5,2,0,31,4,14,15,231.5326,2.75,11,0.8525
4568,639.0,30,1.763821445214678e-12,75.2809,0,1,5,0,0,38,12,17,20,81.4084,2.545,20,0.88
1316,270.0,88,0.1,94.872,8,0,9,11,1,1,48,15,6,196.966569,2.54,2,1.07
3295,13.5,50,2.93078455103354e-07,98.54265,33,0,5,3,0,41,24,10,16,195.084,2.28,16,0.805
2547,196.4,6,1.849725341605939e-09,98.21391782,0,0,5,2,0,41,24,15,18,231.5326,2.75,11,0.8525
901,33.69,16,0.002,131.59,0,0,5,3,4,21,24,16,7,196.966569,2.54,2,1.07
3237,30.0,13,1.104807498872562e-08,100.97087,0,0,9,3,0,47,48,16,20,95.94,2.16,14,0.775
315,27.02,56,8.918990787342486e-09,32.542374,33,1,5,2,0,45,48,16,20,107.8682,1.93,0,1.086666666666667
1691,34.64,108,0.001,63.559,0,1,5,3,1,23,48,17,7,720.642,2.55,4,0.3
2763,12.0,101,4.054692867113581e-05,98.91,3,0,9,2,0,33,6,3,9,231.5326,2.75,11,0.8525
1846,45.0,48,8.740904096209105e-07,22.360296,0,0,5,2,0,40,48,17,20,502.311426,2.658636363636364,5,1.14
3279,21.6,48,0.05,85.282,0,0,5,2,1,16,24,19,5,74.69279999999999,2.675,15,0.74
2297,4.0,14,0.05,106.13,0,0,5,2,1,16,24,17,7,12.0107,2.55,4,0.3
4315,20.0,20,3.742409710786886e-08,100.86957,0,0,13,2,0,42,24,18,21,79.8658,2.806666666666667,19,0.8516666666666667
4359,38.0,44,5.456203106556183e-09,98.72727,0,1,5,0,2,48,24,10,16,79.8658,2.806666666666667,19,0.8516666666666667
1659,40.0,55,0.01,60.323,0,0,5,6,1,4,12,17,7,1526.45392,2.564830917874396,4,0.3
3595,14.23,48,0.025,79.342,0,0,5,2,1,16,72,17,7,60.0843,2.926666666666666,18,0.54
3894,120.0,4,0.2,84.637,0,0,5,2,1,18,96,17,7,60.0843,2.926666666666666,18,0.54
4376,124.9,5,2.458521360223581e-09,77.85714,0,0,5,2,0,45,24,18,21,79.8658,2.806666666666667,19,0.8516666666666667
3928,31.4,44,0.01,93.958,0,1,5,0,3,24,24,8,2,60.0843,2.926666666666666,18,0.54
2836,30.15,44,0.24,95.547,16,1,5,0,3,24,24,7,7,231.5326,2.75,11,0.8525
651,29.57,47,0.08,1.6639,0,0,5,2,1,7,48,5,0,107.8682,1.93,0,1.086666666666667
1947,17.0,44,8.5487781451118e-08,89.049774,0,1,5,0,2,48,24,13,15,58.933195,1.88,8,0.7683333333333334
4264,47.83,51,3.344671865158838e-07,89.686099,0,0,5,14,0,39,24,23,20,79.8658,2.806666666666667,19,0.8516666666666667
471,21.8,48,0.7111000000000001,87.606,0,0,5,2,1,16,24,17,7,107.8682,1.93,0,1.086666666666667
3031,18.0,67,0.5,118.08,16,0,3,2,1,15,24,17,7,231.5326,2.75,11,0.8525
3954,199.89,76,0.1,24.943,0,0,9,3,3,11,72,17,7,60.0843,2.926666666666666,18,0.54
3352,13.5,65,4.689255281653665e-06,19.378881,19,0,5,2,0,33,24,10,16,195.084,2.28,16,0.805
2256,55.8,46,0.005,92.96,0,0,5,5,1,21,48,17,7,79.5454,2.67,10,0.82
3472,44.3,33,0.02,101.21,8,0,5,2,1,17,48,5,0,195.084,2.28,16,0.805
2904,6.0,35,0.002,88.875,0,0,5,2,3,15,24,17,7,231.5326,2.75,11,0.8525
1981,17.0,29,2.13719453627795e-08,95.02262,0,1,5,0,0,26,24,6,14,58.933195,1.88,8,0.7683333333333334
4140,25.0,6,0.005,95.645,0,0,5,2,1,17,24,17,7,79.8658,2.806666666666667,19,0.8516666666666667
2264,10.0,6,0.025,84.768,0,0,5,2,1,17,24,16,7,79.5454,2.67,10,0.82
4429,30.6,104,0.01,57.5,0,0,5,2,3,0,24,19,5,79.8658,2.806666666666667,19,0.8516666666666667
3358,13.5,50,2.93078455103354e-07,77.93636,19,0,5,3,0,41,24,10,16,195.084,2.28,16,0.805
588,29.57,47,0.04,71.759,0,0,5,2,1,7,24,19,5,107.8682,1.93,0,1.086666666666667
3327,20.12,64,0.005,78.548,0,0,5,2,1,6,24,17,7,195.084,2.28,16,0.805
1578,360.0,52,1.037592995676194e-07,97.9476,0,0,9,7,0,29,24,17,20,1526.45392,2.564830917874396,4,0.3
4892,141.0,92,0.1,39.938,0,0,11,3,1,10,9,17,7,81.4084,2.545,20,0.88
510,47.0,16,0.002,88.864,0,1,5,3,4,21,24,16,7,107.8682,1.93,0,1.086666666666667
639,50.0,32,0.1,32.648,11,0,5,3,1,21,72,16,7,107.8682,1.93,0,1.086666666666667
3245,65.17,6,0.005,56.079,0,0,5,2,1,17,24,17,7,58.6934,1.91,15,0.74
1654,265.0,6,4.450404686873397e-07,80.0,0,0,5,2,0,41,4,17,20,1526.45392,2.564830917874396,4,0.3
24,40.0,22,0.1,26.706,4,0,5,2,1,8,30,11,0,107.8682,1.93,0,1.086666666666667
770,239.0,30,1.199293001297284e-10,92.134834,0,1,5,0,0,38,24,17,20,101.9612772,2.708,1,0.675
3337,4.0,64,0.4,54.673,33,0,5,2,1,6,48,12,4,195.084,2.28,16,0.805
3089,10.9,91,0.025,104.59,26,0,5,2,1,4,6,19,5,231.5326,2.75,11,0.8525
2610,957.0,30,1.59880642016515e-14,95.435032,0,1,5,0,0,38,12,14,15,231.5326,2.75,11,0.8525
4035,35.0,87,7.948502224812706e-21,89.71928,0,0,9,11,0,29,24,15,12,47.867,1.54,19,0.8516666666666667
2038,250.0,38,1.0,32.398,2,1,5,3,1,13,24,17,7,63.546,1.9,10,0.82
1559,260.0,59,2.754320596624287e-07,95.50218,22,0,9,3,0,27,24,17,20,1526.45392,2.564830917874396,4,0.3
4874,100.0,91,0.02,56.719,0,0,5,2,1,4,48,17,7,81.4084,2.545,20,0.88
4283,420.7,7,9.650171332427764e-11,123.90859,0,0,5,2,0,46,3,16,20,79.8658,2.806666666666667,19,0.8516666666666667
2459,361.4,90,9.277207573987139e-12,28.248587,28,0,5,2,0,31,168,15,22,231.5326,2.75,11,0.8525
94,50.0,32,0.025,54.863,8,0,5,3,1,21,48,16,7,107.8682,1.93,0,1.086666666666667
1685,30.29,15,0.08,67.308,16,0,12,3,1,5,24,19,5,720.642,2.55,4,0.3
3694,375.4,83,3.397998406730956e-10,72.391304,34,0,12,4,0,25,12,17,20,60.0843,2.926666666666666,18,0.54
1485,20.0,47,1.044902e-06,87.04453,0,0,5,2,0,34,24,17,20,208.9804,2.02,3,1.035
3661,375.4,83,8.494996016827391e-11,118.59649,34,0,12,4,0,25,24,17,20,60.0843,2.926666666666666,18,0.54
1184,28.18,6,0.0196966569,97.55011,9,0,5,2,0,41,24,17,20,196.966569,2.54,2,1.07
2738,145.8,90,2.825785174517878e-10,56.04981,32,0,5,2,0,31,24,15,22,231.5326,2.75,11,0.8525
4448,25.0,44,0.0125,94.404,0,1,5,0,3,24,24,7,7,79.8658,2.806666666666667,19,0.8516666666666667
533,65.0,6,0.2,67.563,0,0,5,2,1,17,24,17,7,107.8682,1.93,0,1.086666666666667
1128,18.0,70,0.0003,94.416,0,0,5,3,1,3,24,17,7,196.966569,2.54,2,1.07
174,29.57,46,0.8,5.9098,0,0,5,5,1,21,48,17,7,107.8682,1.93,0,1.086666666666667
2338,274.1,94,3.402315585404808e-11,88.383835,49,0,5,2,0,42,48,17,20,231.5326,2.75,11,0.8525
4410,30.6,104,0.00125,93.8,0,0,5,2,3,0,24,19,5,79.8658,2.806666666666667,19,0.8516666666666667
815,5.0,57,0.005,20.784,0,0,5,2,3,16,72,17,7,196.966569,2.54,2,1.07
3439,4.0,50,0.1,70.488,33,0,5,3,1,17,72,12,4,195.084,2.28,16,0.805
2062,88.5,85,1.129886539051926e-08,10.1587305,0,0,5,7,0,29,24,17,20,143.0914,2.413333333333334,10,0.82
2494,361.4,87,9.277207573987139e-12,88.072168,28,0,9,11,0,29,72,14,15,231.5326,2.75,11,0.8525
3130,18.4,94,0.005,93.312,27,0,5,2,1,18,24,17,7,231.5326,2.75,11,0.8525
2140,33.0,90,0.0007954539999999,89.75169,0,0,5,2,0,31,48,15,12,79.5454,2.67,10,0.82
1854,26.0,57,4.531832531674185e-06,96.61489,0,0,5,2,2,40,48,17,20,502.311426,2.658636363636364,5,1.14
1064,35.0,6,7.541054854804052e-11,88.42105,39,0,5,2,0,41,48,6,14,196.966569,2.54,2,1.07
1545,93.13,6,2.614354473697857e-06,56.041138,0,0,5,2,0,41,24,17,20,632.5663,2.586144578313253,4,0.3
3306,13.5,50,4.689255281653665e-06,50.590313,33,0,5,3,0,41,24,10,16,195.084,2.28,16,0.805
1095,21.2,74,0.0098483284499999,99.42094,33,0,5,2,0,41,72,17,20,196.966569,2.54,2,1.07
3560,30.0,46,0.08,10.969,0,0,5,5,1,21,24,7,7,60.0843,2.926666666666666,18,0.54
1164,30.0,75,0.015,65.609,0,0,5,3,1,21,72,17,7,196.966569,2.54,2,1.07
2308,30.0,73,2.076002747962153e-06,95.444016,16,1,5,10,0,29,96,18,21,231.5326,2.75,11,0.8525
857,40.0,6,0.05,112.56,8,0,5,2,1,17,48,7,7,196.966569,2.54,2,1.07
4884,52.0,6,0.01,60.908,0,0,5,2,1,17,48,17,7,81.4084,2.545,20,0.88
701,30.0,53,0.02,83.042,0,0,9,7,1,1,24,16,7,107.8682,1.93,0,1.086666666666667
653,20.0,78,0.01,48.76,33,0,12,7,1,17,24,23,7,107.8682,1.93,0,1.086666666666667
1740,15.0,59,0.01,94.62,16,0,9,3,1,9,24,19,5,840.749,2.55,4,0.3
3902,59.72,48,0.05,65.747,0,0,5,2,1,16,72,17,7,60.0843,2.926666666666666,18,0.54
1320,215.0,70,0.0025,23.223,0,0,5,3,1,3,24,17,7,196.966569,2.54,2,1.07
3770,13.0,87,0.0003272923920223,100.594604,0,0,9,11,0,29,24,9,9,60.0843,2.926666666666666,18,0.54
3172,639.0,30,1.368414584861392e-13,37.38871,0,1,5,0,0,38,12,14,15,40.3044,2.375,12,0.86
3928,31.4,44,0.01,93.958,0,1,5,0,3,24,24,8,2,60.0843,2.926666666666666,18,0.54
850,50.0,48,0.005,102.03,0,0,5,2,1,16,72,17,7,196.966569,2.54,2,1.07
1597,240.0,59,3.501876360407152e-07,94.27947,0,0,9,3,0,27,24,17,20,1526.45392,2.564830917874396,4,0.3
31,40.0,22,0.025,93.966,4,0,5,2,1,8,24,11,0,107.8682,1.93,0,1.086666666666667
3344,4.0,64,0.05,90.888,33,0,5,2,1,6,24,12,4,195.084,2.28,16,0.805
3724,386.9,83,7.759786908531116e-11,100.434784,6,0,12,4,0,25,12,17,20,60.0843,2.926666666666666,18,0.54
4038,35.0,87,7.948502224812706e-20,97.473305,0,0,9,11,0,29,24,15,12,47.867,1.54,19,0.8516666666666667
2992,10.0,91,0.05,111.02,36,0,5,2,1,4,3,19,5,231.5326,2.75,11,0.8525
198,7.5,48,2.319029339474122e-07,37.004925,0,0,5,2,0,40,28,17,20,107.8682,1.93,0,1.086666666666667
1639,188.0,6,2.863112147753454e-06,50.0,0,0,5,2,0,41,4,18,21,1526.45392,2.564830917874396,4,0.3
3350,13.5,65,2.344627640826832e-06,26.086956,19,0,5,2,0,33,48,10,16,195.084,2.28,16,0.805
3645,598.2,6,1.007738836221215e-10,104.242424,0,0,5,2,0,41,24,22,16,60.0843,2.926666666666666,18,0.54
294,92.0,24,1.257594869324514e-11,65.78499,8,0,5,2,0,49,24,23,20,107.8682,1.93,0,1.086666666666667
258,28.41,45,7.110908360087976e-08,68.40391,0,0,5,5,0,45,24,18,21,107.8682,1.93,0,1.086666666666667
10,28.41,47,2.84436334403519e-08,9.355932,0,0,5,2,0,34,48,17,20,107.8682,1.93,0,1.086666666666667
2289,3.0,34,0.0382443999999999,95.936755,0,0,5,2,2,39,48,23,20,95.61099999999999,2.24,10,0.82
1647,122.0,6,4.976474853899363e-06,69.72477,0,0,5,2,0,41,4,17,20,1526.45392,2.564830917874396,4,0.3
114,29.57,47,0.02,9.6308,0,0,5,2,1,7,48,17,7,107.8682,1.93,0,1.086666666666667
1896,33.0,92,0.01,97.8,0,0,11,3,1,10,24,17,7,172.1148,2.666666666666667,7,1.08
3460,70.0,44,0.0005,98.192,8,1,5,0,3,24,24,7,7,195.084,2.28,16,0.805
2073,88.5,6,1.091147106858293e-11,96.397514,0,0,5,2,0,41,3,18,21,143.0914,2.413333333333334,10,0.82
4854,100.0,91,0.015,100.0,0,0,5,2,1,4,24,19,5,81.4084,2.545,20,0.88
2941,8.0,6,0.002,88.085,7,0,5,2,1,17,72,17,7,231.5326,2.75,11,0.8525
1272,28.18,6,0.0984832844999999,89.79955,9,0,5,2,0,41,72,17,20,196.966569,2.54,2,1.07
4425,38.0,29,5.456203106556183e-09,97.09091,0,1,5,0,0,26,24,10,16,79.8658,2.806666666666667,19,0.8516666666666667
2177,52.51,6,6.90320069604794e-09,66.055046,0,0,5,2,0,41,24,17,20,79.5454,2.67,10,0.82
326,36.4,56,1.827437772627162e-09,82.16748,0,1,5,2,0,45,24,16,20,107.8682,1.93,0,1.086666666666667
1297,215.0,70,0.0012,82.427,0,0,5,3,1,3,24,19,5,196.966569,2.54,2,1.07
263,100.0,47,5.543929514680322e-09,96.42857,0,0,5,2,0,34,24,1,16,107.8682,1.93,0,1.086666666666667
2884,30.0,94,0.0125,100.0,27,0,5,2,1,18,48,16,7,231.5326,2.75,11,0.8525
3360,13.5,50,2.93078455103354e-07,45.39998,19,0,5,3,0,41,72,10,16,195.084,2.28,16,0.805
1993,17.0,44,2.13719453627795e-07,89.049774,0,1,5,0,2,48,24,13,15,58.933195,1.88,8,0.7683333333333334
703,29.57,46,0.1,39.247,0,0,5,5,1,21,48,19,5,107.8682,1.93,0,1.086666666666667
1826,6.0,22,0.00109717398,90.697075,0,0,5,2,0,35,24,17,20,261.2319,2.597272727272728,4,0.3
2715,12.0,69,0.000324375429369,83.9204,3,0,9,3,2,36,6,3,9,231.5326,2.75,11,0.8525
4321,20.0,20,3.742409710786886e-07,81.304344,0,0,13,2,0,42,24,18,21,79.8658,2.806666666666667,19,0.8516666666666667
1633,155.0,6,2.67382135042154e-06,80.0,0,0,5,2,0,41,4,18,21,1526.45392,2.564830917874396,4,0.3
4073,50.0,5,8e-06,97.574,0,0,5,2,1,21,24,19,5,79.8658,2.806666666666667,19,0.8516666666666667
3249,65.17,6,0.002,73.056,0,0,5,2,1,17,24,17,7,58.6934,1.91,15,0.74
1888,21.0,71,0.1,93.819,0,1,9,7,1,19,24,23,7,12.0107,2.55,4,0.3
4450,25.0,44,0.05,43.863,0,1,5,0,3,24,24,7,7,79.8658,2.806666666666667,19,0.8516666666666667
3698,375.4,83,2.120351005800117e-11,106.304344,34,0,12,4,0,25,12,17,20,60.0843,2.926666666666666,18,0.54
678,29.57,47,0.04,57.571,0,0,5,2,1,7,24,5,0,107.8682,1.93,0,1.086666666666667
2314,361.4,87,7.421766059189711e-11,73.809525,28,0,9,11,0,29,72,9,9,231.5326,2.75,11,0.8525
1309,18.0,0,0.005,54.094,0,0,5,9,1,3,24,17,7,196.966569,2.54,2,1.07
2222,46.3,30,0.02,14.426,0,1,5,2,1,14,24,17,7,79.5454,2.67,10,0.82
835,50.0,57,0.0025,96.078,0,0,5,2,3,16,72,17,7,196.966569,2.54,2,1.07
3231,10.0,40,4.189402539153161e-08,82.588234,0,0,0,0,0,45,24,2,16,70.937445,2.495,13,0.6483333333333333
4938,10.0,6,0.2,36.98,0,0,5,2,1,17,24,15,8,123.2228,2.736666666666667,21,0.86
1137,1.5,103,1e-06,90.573,24,0,5,14,3,11,24,15,8,196.966569,2.54,2,1.07
4578,60.0,28,0.000814084,99.60352,0,0,5,2,0,32,48,15,12,81.4084,2.545,20,0.88
1694,34.64,108,0.0001,74.644,0,1,5,3,1,23,6,17,7,720.642,2.55,4,0.3
719,27.1,46,0.005,96.128,8,0,5,5,1,21,48,17,7,107.8682,1.93,0,1.086666666666667
2655,145.8,87,7.053159795596625e-11,146.7742,32,0,9,11,0,29,72,16,20,231.5326,2.75,11,0.8525
2418,145.8,87,7.053159795596625e-11,74.254425,32,0,9,11,0,29,168,15,22,231.5326,2.75,11,0.8525
2588,361.4,90,7.421766059189711e-11,34.50958,28,0,5,2,0,31,72,14,15,231.5326,2.75,11,0.8525
1589,360.0,59,1.037592995676194e-07,72.62009,0,0,9,3,0,27,24,17,20,1526.45392,2.564830917874396,4,0.3
3540,79.6,84,4.129752130004682e-10,54.2135,0,0,5,2,0,44,24,25,20,78.96,2.55,17,1.013333333333333
3714,13.0,87,0.0032729239202234,22.366335,0,0,9,11,0,29,24,14,15,60.0843,2.926666666666666,18,0.54
1352,25.0,6,0.01,15.013,0,0,5,2,1,17,4,7,7,196.966569,2.54,2,1.07
1833,11.7,83,2.612319e-07,61.011944,41,0,12,4,0,25,7,6,14,261.2319,2.597272727272728,4,0.3
3199,8.0,87,1.046023801991061e-06,24.89185,0,0,9,11,0,29,24,14,15,40.3044,2.375,12,0.86
1896,33.0,92,0.01,97.8,0,0,11,3,1,10,24,17,7,172.1148,2.666666666666667,7,1.08
1641,188.0,6,1.401928360272056e-06,80.0,0,0,5,2,0,41,4,18,21,1526.45392,2.564830917874396,4,0.3
2545,8.5,83,0.03472989,90.26,48,0,12,4,0,25,48,15,12,231.5326,2.75,11,0.8525
1601,240.0,52,3.501876360407153e-07,73.49282,0,0,9,7,0,29,24,15,13,1526.45392,2.564830917874396,4,0.3
2845,114.0,39,0.005,100.0,37,0,5,2,1,15,24,25,7,231.5326,2.75,11,0.8525
4215,11.69,51,1.43182896427082e-06,93.2735424,0,0,5,14,0,39,24,23,20,79.8658,2.806666666666667,19,0.8516666666666667
4368,124.9,5,2.458521360223581e-13,97.85714,0,0,5,2,0,45,48,18,21,79.8658,2.806666666666667,19,0.8516666666666667
3486,12.5,47,0.2,31.643,18,0,5,2,1,7,72,12,4,195.084,2.28,16,0.805
2241,22.83,48,0.05,33.333,0,0,5,2,1,16,24,19,5,79.5454,2.67,10,0.82
2350,170.0,102,1.140893022490905e-07,76.6265,16,0,8,2,0,39,24,17,20,231.5326,2.75,11,0.8525
1757,30.0,93,3.9184785e-05,66.190624,27,0,5,2,0,33,24,15,12,261.2319,2.597272727272728,4,0.3
2477,12.0,47,4.054692867113581e-05,116.68046,3,0,5,2,0,34,6,3,9,231.5326,2.75,11,0.8525
4820,94.5,99,0.02,45.652,0,0,5,10,1,2,24,17,7,81.4084,2.545,20,0.88
2399,145.8,90,2.825785174517878e-10,49.74576,32,0,5,2,0,31,72,14,15,231.5326,2.75,11,0.8525
1274,28.18,6,0.0984832844999999,99.688194,9,0,5,2,0,41,24,17,20,196.966569,2.54,2,1.07
4248,38.0,29,1.091240621311237e-08,95.454544,0,1,5,0,0,26,24,10,16,79.8658,2.806666666666667,19,0.8516666666666667
2892,10.0,91,0.01,103.22,36,0,5,2,1,4,3,17,7,231.5326,2.75,11,0.8525
2604,361.4,90,3.710883029594856e-11,94.7521715,28,0,5,2,0,31,24,14,15,231.5326,2.75,11,0.8525
2857,10.0,88,0.0125,103.78,27,0,9,11,1,1,48,16,7,231.5326,2.75,11,0.8525
2738,145.8,90,2.825785174517878e-10,56.04981,32,0,5,2,0,31,24,15,22,231.5326,2.75,11,0.8525
1561,188.0,6,2.137087988166372e-06,25.688074,0,0,5,2,0,41,4,17,20,1526.45392,2.564830917874396,4,0.3
1477,30.0,47,1.044902e-05,46.589905,52,0,5,2,0,34,72,15,12,208.9804,2.02,3,1.035
1102,20.0,34,1.96966569e-06,101.51899,0,0,5,2,2,39,48,23,20,196.966569,2.54,2,1.07
1934,12.5,43,0.4,79.365,0,0,5,2,1,8,24,17,7,172.1148,2.666666666666667,7,1.08
2419,145.8,90,2.825785174517878e-10,78.220339,32,0,5,2,0,31,4,14,15,231.5326,2.75,11,0.8525
1285,90.0,75,0.01,81.459,0,0,5,3,1,21,72,17,7,196.966569,2.54,2,1.07
4293,123.0,40,3.217777271163934e-09,68.83444,53,0,5,0,2,45,48,1,16,79.8658,2.806666666666667,19,0.8516666666666667
2247,46.3,30,0.001,99.01,0,1,5,2,1,14,12,17,7,79.5454,2.67,10,0.82
4455,24.0,6,0.01,105.66,0,0,5,2,1,17,24,17,7,79.8658,2.806666666666667,19,0.8516666666666667
2518,13.5,90,2.315326e-07,84.26982,0,0,5,2,0,31,48,16,20,231.5326,2.75,11,0.8525
3644,598.2,87,2.519347090553039e-11,62.827225,0,0,9,11,0,29,24,22,16,60.0843,2.926666666666666,18,0.54
540,100.0,23,0.0005,77.108,0,1,5,3,3,11,72,7,7,107.8682,1.93,0,1.086666666666667
3275,21.6,48,0.1,39.848,0,0,5,2,1,16,24,16,7,74.69279999999999,2.675,15,0.74
925,13.0,10,6.1e-05,83.357,8,0,9,3,3,11,24,23,7,196.966569,2.54,2,1.07
1314,270.0,88,0.005,93.162,0,0,9,11,1,1,48,15,6,196.966569,2.54,2,1.07
4376,124.9,5,2.458521360223581e-09,77.85714,0,0,5,2,0,45,24,18,21,79.8658,2.806666666666667,19,0.8516666666666667
442,100.0,53,0.05,76.399,0,0,9,7,1,1,24,16,7,107.8682,1.93,0,1.086666666666667
1477,30.0,47,1.044902e-05,46.589905,52,0,5,2,0,34,72,15,12,208.9804,2.02,3,1.035
4357,38.0,44,2.182481242622473e-08,91.63636,0,1,5,0,2,48,24,10,16,79.8658,2.806666666666667,19,0.8516666666666667
1615,122.0,6,4.632933367662643e-06,80.0,0,0,5,2,0,41,4,18,21,1526.45392,2.564830917874396,4,0.3
2040,250.0,38,0.25,24.49,2,1,5,3,1,13,24,17,7,63.546,1.9,10,0.82
510,47.0,16,0.002,88.864,0,1,5,3,4,21,24,16,7,107.8682,1.93,0,1.086666666666667
3584,19.1,99,0.15,30.225,0,0,5,10,1,2,24,17,7,60.0843,2.926666666666666,18,0.54
1388,6.3,70,0.0003,99.112,0,0,5,3,1,3,24,17,7,196.966569,2.54,2,1.07
992,5.0,48,0.0125,81.47,0,0,5,2,1,16,72,17,7,196.966569,2.54,2,1.07
1250,27.17,6,0.0196966569,98.88641,9,0,5,2,0,41,48,17,20,196.966569,2.54,2,1.07
4809,94.5,58,0.025,73.558,0,0,5,2,3,17,24,17,7,81.4084,2.545,20,0.88
2538,14.0,97,2.553392592701264e-05,93.21722,0,0,5,3,0,32,96,15,12,231.5326,2.75,11,0.8525
3906,21.8,44,0.01,80.208,0,1,5,0,3,24,24,8,2,60.0843,2.926666666666666,18,0.54
1919,33.0,92,0.1,92.555,0,0,11,3,1,10,24,17,7,172.1148,2.666666666666667,7,1.08
743,39.7,30,1e-06,92.459,0,1,5,2,1,14,24,17,7,101.9612772,2.708,1,0.675
1556,143.67,6,3.560450973632377e-06,31.59794,0,0,5,2,0,41,24,17,20,632.5663,2.586144578313253,4,0.3
1573,260.0,52,2.754320596624287e-07,94.104805,22,0,9,7,0,29,24,17,20,1526.45392,2.564830917874396,4,0.3
576,50.0,6,0.0125,77.556,8,0,5,2,1,17,48,16,7,107.8682,1.93,0,1.086666666666667
987,65.0,16,0.4,79.556,0,1,5,3,4,21,24,16,7,196.966569,2.54,2,1.07
4845,100.0,91,0.03,70.742,0,0,5,2,1,4,24,19,5,81.4084,2.545,20,0.88
879,30.0,75,0.015,68.655,0,0,5,3,1,21,24,17,7,196.966569,2.54,2,1.07
3739,25.0,44,1.5021075e-08,109.268295,0,1,5,0,2,48,48,4,9,60.0843,2.926666666666666,18,0.54
3934,18.3,92,0.0125,95.601,0,0,11,3,1,10,24,17,7,60.0843,2.926666666666666,18,0.54
347,28.41,45,1.422181672017595e-07,41.49837,0,0,5,5,0,45,24,18,21,107.8682,1.93,0,1.086666666666667
4611,165.0,5,8.195875402680561e-12,97.424614,0,0,5,2,0,45,24,18,21,81.4084,2.545,20,0.88
3253,22.0,64,0.01,44.673,0,0,5,2,1,6,24,19,5,74.69279999999999,2.675,15,0.74
3830,19.4,1,0.128,92.364,15,1,5,2,1,20,24,7,7,60.0843,2.926666666666666,18,0.54
2466,361.4,87,3.710883029594856e-11,79.545456,28,0,9,11,0,29,24,15,22,231.5326,2.75,11,0.8525
2163,239.0,30,5.856967832054559e-11,15.730337,0,1,5,0,0,38,24,17,20,79.5454,2.67,10,0.82
1361,6.0,64,0.05,86.145,0,0,5,2,1,6,24,17,7,196.966569,2.54,2,1.07
4073,50.0,5,8e-06,97.574,0,0,5,2,1,21,24,19,5,79.8658,2.806666666666667,19,0.8516666666666667
2160,52.51,6,2.761280278419176e-09,74.58716,0,0,5,2,0,41,24,17,20,79.5454,2.67,10,0.82
855,10.0,6,0.05,102.17,8,0,5,2,1,17,48,7,7,196.966569,2.54,2,1.07
3725,29.5,22,1.739071276996199e-06,39.783783,0,0,5,2,0,35,4,22,16,60.0843,2.926666666666666,18,0.54
4467,21.0,7,0.12,95.077,0,0,5,2,1,22,3,16,7,79.8658,2.806666666666667,19,0.8516666666666667
3967,199.89,76,0.2,22.676,0,0,9,3,3,11,72,17,7,60.0843,2.926666666666666,18,0.54
4714,8.0,9,0.407042,43.410854,0,1,5,6,0,29,24,15,17,81.4084,2.545,20,0.88
857,40.0,6,0.05,112.56,8,0,5,2,1,17,48,7,7,196.966569,2.54,2,1.07
818,50.0,48,0.0125,96.349,0,0,5,2,1,16,72,17,7,196.966569,2.54,2,1.07
1788,30.0,93,1.3061595e-05,90.154727,27,0,5,2,0,33,24,15,12,261.2319,2.597272727272728,4,0.3
4400,15.0,35,0.2,32.7,0,0,5,2,3,15,72,17,7,79.8658,2.806666666666667,19,0.8516666666666667
4107,420.7,7,1.608361888737961e-11,97.16019,0,0,5,2,0,46,6,16,20,79.8658,2.806666666666667,19,0.8516666666666667
2064,88.5,85,1.091147106858293e-09,46.984127,0,0,5,7,0,29,24,17,20,143.0914,2.413333333333334,10,0.82
2865,10.0,88,0.00625,82.646,32,0,9,11,1,1,48,16,7,231.5326,2.75,11,0.8525
2924,42.5,30,1e-06,95.066,0,1,5,2,1,14,12,17,7,231.5326,2.75,11,0.8525
3673,437.0,83,3.360363534106936e-12,119.347824,25,0,12,4,0,25,12,17,20,60.0843,2.926666666666666,18,0.54
2572,957.0,30,1.59880642016515e-14,94.3931265,0,1,5,0,0,38,24,14,15,231.5326,2.75,11,0.8525
3585,19.1,99,0.1,47.323,0,0,5,10,1,2,24,17,7,60.0843,2.926666666666666,18,0.54
4504,40.0,22,3.595400077467423e-09,108.20203,51,0,5,2,0,35,24,9,9,81.4084,2.545,20,0.88
3314,13.5,50,5.861569102067081e-07,77.11155,33,0,5,3,0,41,72,10,16,195.084,2.28,16,0.805
2564,957.0,30,1.59880642016515e-14,97.75281,0,1,5,0,0,38,24,17,20,231.5326,2.75,11,0.8525
