Tag,Chromophore,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),Molecular weight (g mol-1)
4072,46,466,408.0,467.0,5.16,63.1,4.543596268,245.0394
4073,46,517,406.0,468.0,4.14,63.1,4.525433553,245.0394
4074,46,566,404.0,458.0,2.98,63.1,4.541841239,245.0394
4075,46,715,404.0,463.0,1.73,63.1,4.551949881,245.0394
4076,5992,842,493.0,588.0,8.333846863487846,63.1,3.662757832,520.63832
4077,5990,842,487.0,577.0,6.5587921343324975,63.1,3.612783857,592.59856
4078,5989,842,485.0,577.0,4.867542315640835,63.1,3.633468456,658.41856
4079,5988,842,485.0,575.0,12.694581555451013,63.1,3.612783857,836.22256
4081,2121,842,496.0,592.0,8.036753125146792,63.1,3.51851394,576.74584
4082,5995,842,479.0,570.0,6.264176940254751,63.1,3.681241237,592.59856
4083,5994,842,485.0,567.0,4.657496361649157,63.1,3.748188027,658.41856
4084,5993,842,485.0,565.0,3.9363838228313104,63.1,3.643452676,836.22256
4086,2285,842,501.0,582.0,3.04210471542692,63.1,3.633468456,576.74584
4087,4139,1321,394.0,486.0,2.5,63.1,2.157987452088776,298.36516
4088,4139,842,400.0,509.0,3.616767511714748,63.1,2.86647273227999,298.36516
4089,4139,715,400.0,568.0,8.810303273910232,63.1,1.9937229957849016,298.36516
4090,4139,70,390.0,558.0,5.1745947109970265,63.1,6.125190161690623,298.36516
4091,4139,201,374.0,493.0,10.847052246980002,63.1,5.181155480068314,298.36516
4092,4139,610,377.0,512.0,11.368797442101217,63.1,5.990896899418504,298.36516
4093,4139,48,387.0,426.0,2.4,63.1,3.5863201492406254,298.36516
4094,4413,1321,394.0,475.0,12.624930609849317,63.1,2.1516693400606224,312.39204
4095,4413,842,395.0,496.0,4.637187426442713,63.1,3.2348395269192314,312.39204
4096,4413,715,405.0,580.0,8.881863553822303,63.1,5.178724286944045,312.39204
4097,4413,70,392.0,558.0,12.540167749741306,63.1,3.087359481244561,312.39204
4098,4413,201,393.0,550.0,3.979667858476795,63.1,2.830363303936624,312.39204
4099,4413,610,396.0,569.0,12.9656526442752,63.1,2.909144406497288,312.39204
4100,4140,48,384.0,423.0,2.2,63.1,6.341758890543116,354.47268
4101,4140,1321,392.0,470.0,12.518344345938075,63.1,2.770535474478902,354.47268
4102,4140,842,392.0,487.0,11.728877385750604,63.1,5.580078803584295,354.47268
4103,4140,715,403.0,568.0,12.496146821749877,63.1,4.808746114909349,354.47268
4104,4140,70,390.0,550.0,1.1520504494923165,63.1,2.309878985930368,354.47268
4105,4140,201,392.0,537.0,12.154633053929238,63.1,4.791710643394561,354.47268
4106,4140,610,393.0,557.0,12.66267567165704,63.1,1.9217806989424435,354.47268
4107,3902,48,368.0,415.0,2.0,63.1,5.272654482296324,325.43486
4108,3902,1321,376.0,457.0,9.852549915613208,63.1,3.864232469644517,325.43486
4109,3902,842,377.0,472.0,7.372283277270025,63.1,2.901250085580773,325.43486
4110,3902,715,383.0,534.0,6.658525419862088,63.1,2.354588528029921,325.43486
4111,3902,70,373.0,521.0,7.030616203159825,63.1,2.0743988441580177,325.43486
4112,3902,201,377.0,518.0,5.351416296260542,63.1,4.961321807984128,325.43486
4113,3902,610,377.0,543.0,8.288138096711386,63.1,4.705717073926277,325.43486
4114,4138,48,384.0,427.0,2.0,63.1,6.029261320039437,373.47886
4115,4138,1321,392.0,475.0,3.630179987808436,63.1,3.699183064578621,373.47886
4116,4138,842,383.0,494.0,1.2882970451268492,63.1,6.042364509748579,373.47886
4117,4138,715,396.0,564.0,8.199008537459925,63.1,5.524074482747425,373.47886
4118,4138,70,388.0,553.0,7.68808519108216,63.1,6.696180555410734,373.47886
4119,4138,201,389.0,534.0,8.101809073986326,63.1,5.192283304656718,373.47886
4120,4138,610,389.0,565.0,10.683799832552587,63.1,5.551827737625203,373.47886
4121,4141,48,390.0,456.0,2.4,63.1,6.3681229527856935,575.68402
4122,4141,1321,397.0,484.0,8.835579418741002,63.1,6.627516655429568,575.68402
4123,4141,842,401.0,504.0,11.409308551475704,63.1,1.3711745275314846,575.68402
4124,4141,715,408.0,583.0,4.036967477763421,63.1,6.245645688354064,575.68402
4125,4141,70,398.0,568.0,5.319460748325564,63.1,4.520780522551926,575.68402
4126,4141,201,397.0,558.0,7.912822368097085,63.1,3.306084012971477,575.68402
4127,4141,610,397.0,577.0,2.9673767990992057,63.1,1.4272419285511482,575.68402
4131,3902,565,462.9273519603903,490.0,2.0113290729316966,63.1,2.646139248564645,325.43486
4132,4138,592,451.5427097595052,580.0,13.6291040766126,63.1,6.173504996642768,373.47886
4134,4971,819,504.0,514.0,4.86,63.1,2.1280976651803813,354.20674
4135,1602,819,506.0,518.0,2.36,63.1,6.30835846116898,504.4269
4136,4973,819,568.0,627.0,3.82,63.1,5.679944346393854,622.56154
4137,4972,819,640.0,710.0,2.6,63.1,1.7230773938702035,890.91634
4138,6393,715,285.0,337.0,11.83954391377832,63.1,4.896352663452824,176.17452
4139,2192,715,294.0,346.0,9.616843298730924,63.1,5.678902803344093,190.2014
4140,1910,715,297.0,349.0,13.594062952527096,63.1,2.366653900975522,204.22828
4141,6391,715,298.0,336.0,5.060664860246354,63.1,5.360396932477492,210.61958
4142,6389,715,299.0,350.0,1.1005477159535983,63.1,2.2110809888774465,255.07058
4143,6390,715,304.0,407.0,7.183464813396481,63.1,5.275385302689876,220.18352
4144,6392,715,312.0,403.0,9.072054613202964,63.1,2.700408474199536,221.17158
4145,1912,715,311.0,350.0,13.31902683017704,63.1,4.206776498506697,235.19846
4146,6066,715,318.0,385.0,1.573667984820898,63.1,4.798898614740375,191.18946
4147,6314,324,427.0,465.0,10.418412165112896,63.1,2.156487890004212,338.36516
4148,6314,819,435.0,483.0,6.062233506006755,63.1,3.634546857156093,338.36516
4149,6314,854,437.0,490.0,5.226675491696716,63.1,6.068667113722845,338.36516
4150,6314,51,432.0,485.0,13.215005307557416,63.1,3.479024764328762,338.36516
4152,6312,324,497.0,594.0,10.818672822874731,63.1,4.127039320580957,444.4928
4153,6312,819,517.0,606.0,4.233182691762133,63.1,2.214347389131796,444.4928
4154,6312,854,527.0,611.0,13.78185859661467,63.1,1.944514482189552,444.4928
4155,6312,51,520.0,609.0,6.638727780757647,63.1,5.14522856218669,444.4928
4156,6312,517,533.0,615.0,3.556,63.1,4.008600172,444.4928
4157,2817,324,480.0,555.0,4.577413980491926,63.1,6.59252488669564,612.81536
4158,2817,819,492.0,573.0,13.717208611192852,63.1,6.088235620405342,612.81536
4159,2817,854,500.0,587.0,5.6568906109795005,63.1,4.167497449377258,612.81536
4160,2817,51,497.0,583.0,9.34883851805894,63.1,2.549749126141614,612.81536
4162,904,324,432.0,486.0,2.454095023135332,63.1,4.5233260022632535,486.52968
4163,904,819,437.0,491.0,1.4540957343089151,63.1,3.0585306752352217,486.52968
4164,904,854,439.0,497.0,8.698157787754166,63.1,4.817691272411245,486.52968
4165,904,51,436.0,497.0,8.111307971017343,63.1,2.9839144210830235,486.52968
4167,2212,48,424.0,472.0,9.32,63.1,3.860338007,274.32616
4170,5185,48,431.0,478.0,5.37,63.1,3.86569606,290.32516
4171,5185,51,435.0,495.0,12.44,63.1,3.959041392,290.32516
4173,3082,854,543.0,609.0,4.6,63.1,4.782472624,374.48244
4174,3081,854,577.0,631.0,4.4,63.1,4.775974331,820.5385
4175,3080,854,549.0,625.0,3.5,63.1,4.6599162,450.5802
4176,3079,854,552.0,620.0,4.2,63.1,4.686636269,500.64008
4177,3077,854,555.0,619.0,1.8,63.1,4.685741739,550.69996
4178,3078,854,551.0,634.0,1.2,63.1,4.582063363,650.904
4179,3081,430,690.0,732.0,1.6344186492924724,63.1,4.2033382618175406,820.5385
4180,3080,429,631.0,686.0,8.600223460186287,63.1,1.4135542235051464,450.5802
4181,3079,428,654.0,711.0,3.2522133181506176,63.1,2.895820275463728,500.64008
4182,3077,427,635.0,694.0,13.253995015343028,63.1,2.278778027847538,550.69996
4183,158,610,351.0,448.0,6.111277342462083,63.1,2.8829464699739544,506.62768
4184,158,466,342.0,441.0,9.820369979009069,63.1,6.41299019129468,506.62768
4185,158,411,356.0,438.0,9.302938921210387,63.1,2.0748083714863794,506.62768
4186,158,374,359.0,436.0,12.584400242729348,63.1,5.6969809513214615,506.62768
4187,158,354,360.0,437.0,8.182460682974735,63.1,1.6595256640418,506.62768
4188,158,715,360.0,455.0,5.350909677264546,63.1,3.4934890048089744,506.62768
4189,158,566,357.0,447.0,6.308768318482496,63.1,5.598269402931445,506.62768
4190,158,70,349.0,441.0,4.260424553961725,63.1,2.8600276948432857,506.62768
4191,158,191,350.0,437.0,2.1048410474631853,63.1,3.941027829024896,506.62768
4192,158,333,354.0,426.0,8.907206199147975,63.1,1.8478482765779145,506.62768
4193,3980,610,335.0,404.0,8.268987653538852,63.1,1.7201144618159994,499.6365
4194,3980,466,341.0,399.0,2.068559302594772,63.1,4.873970143328219,499.6365
4195,3980,411,341.0,399.0,7.24208979951363,63.1,2.8418561270490024,499.6365
4196,3980,374,343.0,398.0,8.619840782297967,63.1,5.984703305751798,499.6365
4197,3980,354,344.0,394.0,13.526789218750354,63.1,4.261878540138279,499.6365
4198,3980,715,340.0,408.0,10.090788141324284,63.1,5.417613236908295,499.6365
4199,3980,566,338.0,401.0,5.04615640712134,63.1,6.242677035433512,499.6365
4200,3980,70,334.0,397.0,7.633334450691834,63.1,4.081135177483051,499.6365
4201,3980,191,337.0,395.0,10.393642689427525,63.1,1.572476104124387,499.6365
4202,3980,333,334.0,387.0,13.991379652157576,63.1,6.587870282950804,499.6365
4203,5480,610,337.0,389.0,1.2120472809923792,63.1,4.833891793994375,524.56486
4204,5480,466,340.0,391.0,11.087026706481696,63.1,3.6998531726687705,524.56486
4205,5480,411,341.0,393.0,2.503042444427196,63.1,2.937239827677381,524.56486
4206,5480,374,342.0,394.0,8.417843278891102,63.1,4.220441217492475,524.56486
4207,5480,354,340.0,395.0,7.028058009269868,63.1,1.091602642262319,524.56486
4208,5480,715,342.0,397.0,7.448474937009928,63.1,5.471947425888499,524.56486
4209,5480,566,345.0,416.0,7.941227537561657,63.1,5.745832185399841,524.56486
4210,5480,70,333.0,388.0,3.555373365271628,63.1,6.157349180627247,524.56486
4211,5480,191,342.0,390.0,1.1198174454635814,63.1,3.2626345183692145,524.56486
4212,5480,333,337.0,387.0,6.718963790785272,63.1,5.173138437005623,524.56486
4213,4869,610,345.0,445.0,3.177947274893344,63.1,1.4681605227138863,486.59368
4214,4869,466,345.0,438.0,4.723427858582933,63.1,5.8319651569013296,486.59368
4215,4869,411,346.0,436.0,4.542257521327496,63.1,3.0933686274943,486.59368
4216,4869,374,347.0,433.0,1.8830378458757595,63.1,4.897834939428408,486.59368
4217,4869,354,346.0,427.0,12.184717961261969,63.1,3.1402191001218624,486.59368
4218,4869,715,348.0,459.0,12.619511778525547,63.1,3.600117257475369,486.59368
4219,4869,566,351.0,463.0,13.561745547407163,63.1,3.407174510170181,486.59368
4220,4869,70,337.0,441.0,6.279325376409707,63.1,5.12151407881582,486.59368
4221,4869,191,341.0,449.0,4.047306316921294,63.1,6.537187792863365,486.59368
4222,4869,333,337.0,407.0,11.68040826121904,63.1,3.2227885970845978,486.59368
4223,2496,610,326.0,426.0,5.256468189291097,63.1,6.427989699085167,484.62156
4224,2496,466,347.0,422.0,1.634994984276303,63.1,6.438096040825676,484.62156
4225,2496,411,354.0,421.0,8.849903890068612,63.1,4.142425081432298,484.62156
4226,2496,374,357.0,421.0,2.885136057195031,63.1,5.727594676509545,484.62156
4227,2496,354,357.0,420.0,4.371578408474012,63.1,4.740107590335999,484.62156
4228,2496,715,350.0,433.0,4.906452993611515,63.1,4.942938889358229,484.62156
4229,2496,566,355.0,429.0,12.38872122782185,63.1,1.5073384800834146,484.62156
4230,2496,70,342.0,421.0,3.6061330569654544,63.1,4.640394242057178,484.62156
4231,2496,191,347.0,420.0,8.079741144134022,63.1,6.075764373314692,484.62156
4232,2496,333,341.0,389.0,2.896932487391674,63.1,5.576170315599625,484.62156
4235,5480,842,496.4040230036785,343.2395728757945,0.7,63.1,3.8168115729987737,524.56486
4237,2496,842,493.0972053455172,649.8734687457206,0.61,63.1,1.1773891103749172,484.62156
4240,5480,819,457.1890145070258,367.268644294442,0.57,63.1,3.830064154894804,524.56486
4242,2496,819,603.0660931508521,352.0364121509873,0.56,63.1,5.394113331884976,484.62156
4243,4341,610,365.0501031,486.0007484,4.04,63.1,1.6328925019717189,563.65202
4244,4341,517,366.3003663,475.7509729,4.49,63.1,2.6167440614706967,563.65202
4245,4341,439,367.100457,454.5000045,4.01,63.1,3.485333638881698,563.65202
4246,4341,201,365.4503262,455.7511234,3.94,63.1,5.596043502713585,563.65202
4247,4341,411,367.7498124,454.7500921,3.96,63.1,3.274670118490882,563.65202
4248,4341,1010,367.4498247,491.4995159,3.59,63.1,4.922641019391434,563.65202
4249,4341,229,368.3499029,482.7489657,4.43,63.1,5.326514165080872,563.65202
4250,4341,1141,366.1005532,496.250825,6.054266642316813,63.1,4.463722409681837,563.65202
4251,4341,1018,367.0007597,502.9928072,12.344038124662967,63.1,1.684429810860351,563.65202
4252,4341,191,360.4499858,456.1669206,3.96,63.1,2.031389505078834,563.65202
4253,4341,70,360.4993637,465.7510002,4.6,63.1,5.965036508263824,563.65202
4254,4341,1005,368.2997076,461.2503575,3.56,63.1,6.284351247960067,563.65202
4255,4341,854,366.1756252,451.2492836,3.57,63.1,3.987259778846907,563.65202
4256,4341,842,369.2503111,445.0002003,3.6,63.1,2.890623666272053,563.65202
4257,4341,48,361.7002807,395.250668,1.29,63.1,3.734002030513623,563.65202
4258,4341,324,359.8002389,392.749838,1.18,63.1,4.080249570658818,563.65202
4259,4341,258,361.3500036,395.000869,1.26,63.1,2.555789901244964,563.65202
4260,4341,333,361.5498921,394.0001655,1.23,63.1,6.689740482826567,563.65202
4261,4341,529,360.5006633,448.7504544,3.0,63.1,1.7612691643497431,563.65202
4262,4341,51,362.8499688,447.039259,2.95,63.1,6.629915067270328,563.65202
4263,4341,566,363.0001234,461.7508669,4.57,63.1,4.691173004919387,563.65202
4264,4341,715,364.000364,474.5003511,4.93,63.1,4.577916437892572,563.65202
4265,4341,263,361.4505734,474.0010428,5.19,63.1,4.070104802012664,563.65202
4266,4341,632,362.5500319,453.7493307,2.4,63.1,2.8077334289369253,563.65202
4267,4341,56,363.1002956,436.7498821,2.8,63.1,2.514830778698479,563.65202
4268,4381,70,391.0,505.0,13.33,63.1,3.70018433,376.36704
4269,6341,70,424.0,547.0,12.82,63.1,3.781324456,414.46692
4270,4080,842,477.0,521.0,2.8,63.1,4.752048448,338.16398
4271,4992,842,439.0,457.0,2.3,63.1,4.580924976,325.12116
4272,2110,842,432.0,443.0,1.79,63.1,4.515873844,309.12216
4273,2247,842,429.0,440.0,1.58,63.1,4.534026106,309.12216
4274,5644,842,427.0,438.0,1.29,63.1,4.530199698,295.09528
4275,5625,842,430.0,440.0,1.21,63.1,4.53529412,373.99134
4276,5636,842,426.0,435.0,1.13,63.1,4.51054501,373.99134
4277,5533,842,425.0,435.0,1.11,63.1,4.487138375,313.08534
4278,5629,842,424.0,434.0,0.92,63.1,4.482873584,363.09234
4279,4030,324,443.0,472.0,4.0,63.1,4.612783857,292.33704
4280,4030,48,456.0,476.0,4.0,63.1,4.613841822,292.33704
4281,4030,836,466.0,489.0,4.2,63.1,4.602059991,292.33704
4282,4030,56,466.0,513.0,4.0,63.1,4.62324929,292.33704
4283,4030,842,472.0,518.0,4.5,63.1,4.580924976,292.33704
4284,4030,854,472.0,526.0,4.6,63.1,4.579783597,292.33704
4285,4030,191,470.0,536.0,4.0,63.1,4.62838893,292.33704
4286,4030,566,482.0,547.0,5.2,63.1,4.544068044,292.33704
4287,4030,70,473.0,539.0,4.1,63.1,4.625312451,292.33704
4288,4030,201,470.0,536.0,5.05,63.1,4.534026106,292.33704
4289,4030,439,472.0,521.0,5.12,63.1,4.530199698,292.33704
4290,4030,411,470.0,515.0,5.26,63.1,4.515873844,292.33704
4291,4030,517,470.0,537.0,5.3,63.1,4.51054501,292.33704
4292,4030,610,473.0,537.0,5.4,63.1,4.505149978,292.33704
4293,1777,70,343.0,450.0,6.7,63.1,4.311753861,226.2304
4294,1779,70,347.0,429.0,5.6,63.1,4.397940009,226.2304
4295,1764,70,336.0,430.0,5.8,63.1,4.361727836,226.2304
4296,5144,836,460.0,467.9866603,3.65,63.1,4.418301291,312.36704
4297,5144,819,459.0,465.9942475,3.6,63.1,4.428134794,312.36704
4298,5144,842,459.0,467.9787336,3.89,63.1,4.29666519,312.36704
4299,5144,854,459.0,466.9952862,4.33,63.1,4.474216264,312.36704
4301,5144,1322,463.0,469.9850589,4.02,63.1,4.567026366,312.36704
4302,2924,836,462.0,471.0088929,3.82,63.1,4.498310554,508.74336
4303,2924,819,462.0,467.989043,3.65,63.1,4.568201724,508.74336
4304,2924,842,462.0,471.0088929,3.77,63.1,4.532754379,508.74336
4305,2924,854,461.0,469.9916452,4.17,63.1,4.593286067,508.74336
4306,2924,51,460.0,468.0304667,3.88,63.1,4.575187845,508.74336
4307,2924,1322,464.0,474.0072409,4.01,63.1,4.592176757,508.74336
4308,2722,836,448.0,456.9876679,3.89,63.1,4.526339277,536.7096
4309,2722,819,448.0,456.9876679,3.72,63.1,4.551449998,536.7096
4310,2722,842,446.0,456.006236,4.16,63.1,4.525044807,536.7096
4311,2722,854,445.0,455.0023159,4.34,63.1,4.605305046,536.7096
4312,2722,51,445.0,454.0107514,4.35,63.1,4.534026106,536.7096
4313,2722,1322,449.0,459.01638,3.88,63.1,4.537819095,536.7096
4314,5151,51,344.0,534.0,0.33,63.1,5.212347499291587,279.29422
4315,5151,842,346.0,573.0,1.87,63.1,4.212650727799052,279.29422
4316,5151,854,345.0,591.0,2.04,63.1,3.963524328708745,279.29422
4317,5151,70,341.0,647.0,0.22,63.1,2.5448393242188025,279.29422
4318,6663,842,338.0,536.0,0.25,63.1,5.376736676324968,273.29034
4319,6663,854,339.0,546.0,0.35,63.1,3.111907984824346,273.29034
4320,5162,51,356.0,533.0,0.57,63.1,5.791148241919393,303.31622
4321,5162,842,360.0,592.0,0.77,63.1,2.1669321708707066,303.31622
4322,5162,854,356.0,635.0,0.32,63.1,5.070203775811822,303.31622
4323,4657,842,336.0,544.0,0.62,63.1,3.6138481230728017,430.41492
4324,4657,854,337.0,578.0,0.53,63.1,4.45117454916839,430.41492
4325,6662,854,347.0,527.0,0.27,63.1,1.9552962302876788,418.40716
4326,4658,51,361.0,514.0,0.25,63.1,2.5614734817684743,478.45892
4327,4658,842,362.0,577.0,0.9,63.1,4.425203245129991,478.45892
4328,4658,854,360.0,593.0,0.38,63.1,3.341141358558626,478.45892
4329,296,324,491.0,631.0,6.103019134026105,63.1,4.99257997480039,484.82128
4330,296,258,493.0,638.0,0.22,63.1,1.6236315499227594,484.82128
4331,296,56,479.0,703.0,0.39,63.1,4.281800290600953,484.82128
4332,296,836,499.0,659.0,0.39,63.1,2.8858632467457648,484.82128
4333,296,819,493.0,685.0,0.4,63.1,2.396517872040099,484.82128
4334,296,531,479.0,700.0,0.43,63.1,3.432457580783165,484.82128
4335,296,842,483.0,730.0,0.4,63.1,4.1106373067839215,484.82128
4336,296,51,476.0,736.0,0.27,63.1,6.43300252402679,484.82128
4337,296,854,482.0,750.0,0.15,63.1,4.553592251258856,484.82128
4338,296,191,467.0,795.0,10.187226105944552,63.1,3.57414813288864,484.82128
4339,296,610,463.0,782.0,3.9816729700302016,63.1,6.026391111607427,484.82128
4340,296,70,463.0,770.0,11.767403321817586,63.1,1.1971633467073417,484.82128
4341,296,566,464.0,765.0,13.755137727675264,63.1,1.4208298894371174,484.82128
4342,4025,324,396.0,461.0,1.07,63.1,5.826859988291008,318.46244
4343,4025,258,400.0,465.0,1.06,63.1,1.8921497324673555,318.46244
4344,4025,56,406.0,480.0,0.82,63.1,6.362972170677998,318.46244
4345,4025,836,408.0,475.0,13.42094127250168,63.1,5.954367687002429,318.46244
4346,4025,819,410.0,480.0,0.84,63.1,4.456752910437391,318.46244
4347,4025,531,399.0,471.0,0.67,63.1,5.174010825998737,318.46244
4348,4025,842,410.0,489.0,0.41,63.1,4.592766885933951,318.46244
4349,4025,51,407.0,482.0,0.51,63.1,5.883583105988782,318.46244
4350,4025,854,410.0,488.0,0.4,63.1,1.3428147529025496,318.46244
4351,4025,191,405.0,488.0,0.26,63.1,4.784460756812136,318.46244
4352,4025,610,401.0,499.0,0.14,63.1,4.51469000700841,318.46244
4353,4025,70,405.0,497.0,0.22,63.1,4.841829254257915,318.46244
4354,4025,566,412.0,500.0,0.35,63.1,4.818330303619657,318.46244
4358,2658,517,452.0,596.0,11.6,63.1,5.611138256120444,470.60372
4359,2658,610,452.0,611.0,5.9,63.1,4.25959140391298,470.60372
4360,2508,70,332.0,503.0,14.9,63.1,3.397940009,382.40744
4366,2510,610,428.0,580.0,11.9,63.1,2.977723605,436.41156
4370,2509,517,445.0,603.0,11.9,63.1,2.468480473362435,422.38468
4371,2509,610,442.0,614.0,8.6,63.1,2.3873315548527727,422.38468
4372,2509,1018,448.0,637.0,2.7,63.1,3.556302501,422.38468
4374,6041,324,279.0,373.0,1.4233536672836218,63.1,1.5434457874288583,184.24128
4375,6041,819,295.0,395.0,12.798590607827087,63.1,3.571270803274335,184.24128
4376,6041,854,286.0,384.0,13.268156472591924,63.1,6.173427302571787,184.24128
4377,6041,51,306.0,394.0,12.686911078369375,63.1,1.1107557381607611,184.24128
4378,6041,842,305.0,384.0,12.547522274496792,63.1,3.524758709381029,184.24128
4379,6041,529,285.0,391.0,10.16817222945743,63.1,2.3933963011335715,184.24128
4380,6041,56,289.0,392.0,10.48833471529178,63.1,3.68106920291525,184.24128
4381,6041,610,281.0,397.0,3.1062688077731853,63.1,3.942884186115956,184.24128
4382,6041,70,286.0,393.0,11.469874161992996,63.1,2.4930248913559048,184.24128
4383,6041,566,299.0,403.0,10.435432928247986,63.1,5.110836123284506,184.24128
4384,6041,715,292.0,404.0,5.125850527193824,63.1,4.36900546556171,184.24128
4385,6041,1018,281.0,401.0,3.421936430700533,63.1,1.4415121444014651,184.24128
4386,6772,324,301.0,353.0,1.5267167030566486,63.1,1.5997329699515226,194.2364
4387,6772,48,302.0,354.0,7.624305514826501,63.1,5.853234901666124,194.2364
4388,6772,819,310.0,371.0,7.23949299082406,63.1,2.909931965634308,194.2364
4389,6772,854,307.0,390.0,8.030680023677355,63.1,4.2384360405944825,194.2364
4390,6772,51,319.0,396.0,7.340018104301512,63.1,1.17795580236483,194.2364
4391,6772,842,305.0,398.0,7.403074863634442,63.1,2.936925049594976,194.2364
4392,6772,529,315.0,397.0,1.7,63.1,3.855443045642388,194.2364
4393,6772,56,315.0,383.0,5.42365494262813,63.1,6.5479993642689225,194.2364
4394,6772,191,329.0,407.0,10.71440320430136,63.1,1.3479951982772111,194.2364
4395,6772,610,308.0,419.0,5.476286616311255,63.1,2.874399290909336,194.2364
4396,6772,1322,325.0,415.0,11.725325332567406,63.1,4.650472488426487,194.2364
4397,6772,70,310.0,410.0,2.0,63.1,5.170836483965697,194.2364
4398,6772,566,314.0,423.0,6.65985408902666,63.1,5.184778752826455,194.2364
